,source,target,weight
2170,4421//,4533//,0.6370106761565836
2171,4421//,4539//,0.6640378548895899
2172,4421//,4543//,0.6509274873524452
2173,4421//,4841//,0.6198347107438017
2174,4421//,4842//,0.5987841945288754
2175,4421//,4884//,0.42526690391459077
2176,4421//,5173//,0.4199288256227758
2177,4421//,5221//,0.5947368421052631
2178,4421//,5242//,0.41459074733096085
2179,4421//,5311//,0.297153024911032
2180,4421//,5322//,0.6814449917898193
2181,4421//,5412//,0.31316725978647686
2182,4421//,5419//,0.5088967971530249
2183,4421//,5613//,0.3665480427046263
2184,4421//,5617//,0.5818505338078291
2185,4421//,5621//,0.3701067615658363
2186,4421//,6211//,0.6682316118935837
2187,4421//,6212//,0.6259168704156479
2188,4421//,6213//,0.6203821656050955
2189,4421//,6214//,0.5355871886120996
2190,4421//,6216//,0.6245551601423488
2191,4421//,6219//,0.4110320284697509
2192,4421//,6231//,0.6408934707903781
2193,4421//,6232//,0.5088967971530249
2194,4421//,6233//,0.6174377224199288
2195,4421//,6241//,0.6098807495741057
2196,4421//,6242//,0.4893238434163701
2197,4421//,6244//,0.6490630323679727
2198,4421//,7139//,0.5320284697508897
2199,4421//,7211//,0.35231316725978645
2200,4421//,7212//,0.37544483985765126
2201,4421//,7223//,0.3291814946619217
2202,4421//,7224//,0.4697508896797153
2203,4421//,7225//,0.6312576312576312
2204,4421//,8111//,0.6123662306777645
2205,4421//,8113//,0.4430604982206406
2206,4421//,8114//,0.3612099644128114
2207,4421//,8121//,0.4626334519572954
2208,4421//,8122//,0.650381679389313
2209,4421//,8123//,0.4288256227758007
2210,4421//,8131//,0.6253298153034301
2211,4421//,8134//,0.5249110320284698
2212,4422//,4511//,0.6643109540636042
2213,4422//,4483//,0.6187363834422658
2214,4422//,4431//,0.6100217864923747
2215,4422//,4441//,0.5159010600706714
2216,4422//,4442//,0.5435745937961596
2217,4422//,4451//,0.5232876712328767
2218,4422//,4452//,0.5206971677559913
2219,4422//,4453//,0.5452674897119342
2220,4422//,4461//,0.5070967741935484
2221,4422//,4471//,0.5011494252873563
2222,4422//,4481//,0.5250544662309368
2223,4422//,4482//,0.5882352941176471
2224,4422//,4512//,0.4422657952069717
2225,4422//,4522//,0.4923747276688453
2226,4422//,4523//,0.541782729805014
2227,4422//,4531//,0.6033057851239669
2228,4422//,4532//,0.6382978723404256
2229,4422//,4533//,0.6532567049808429
2230,4422//,4539//,0.5757097791798107
2231,4422//,4543//,0.5379426644182125
2232,4422//,4841//,0.456198347107438
2233,4422//,4842//,0.47112462006079026
2234,4422//,4884//,0.4684095860566449
2235,4422//,4921//,0.2984749455337691
2236,4422//,5173//,0.3812636165577342
2237,4422//,5221//,0.43859649122807015
2238,4422//,5242//,0.3899782135076253
2239,4422//,5311//,0.3137254901960784
2240,4422//,5312//,0.3159041394335512
2241,4422//,5322//,0.5188834154351396
2242,4422//,5419//,0.5182012847965739
2243,4422//,5613//,0.33769063180827885
2244,4422//,5617//,0.5595238095238095
2245,4422//,5621//,0.4095860566448802
2246,4422//,5629//,0.3028322440087146
2247,4422//,6211//,0.5305164319248826
2248,4422//,6212//,0.5134474327628362
2249,4422//,6213//,0.5070063694267516
2250,4422//,6214//,0.5194274028629857
2251,4422//,6216//,0.5068762278978389
2252,4422//,6219//,0.4095860566448802
2253,4422//,6231//,0.5292096219931272
2254,4422//,6232//,0.5359477124183006
2255,4422//,6233//,0.6015625
2256,4422//,6241//,0.49744463373083475
2257,4422//,6242//,0.5337690631808278
2258,4422//,6243//,0.30718954248366015
2259,4422//,6244//,0.48722316865417375
2260,4422//,7139//,0.5789473684210527
2261,4422//,7211//,0.41612200435729846
2262,4422//,7212//,0.44880174291938996
2263,4422//,7223//,0.35076252723311546
2264,4422//,7224//,0.5816993464052288
2265,4422//,7225//,0.5091575091575091
2266,4422//,8111//,0.5148632580261593
2267,4422//,8113//,0.3877995642701525
2268,4422//,8114//,0.38344226579520696
2269,4422//,8121//,0.5468409586056645
2270,4422//,8122//,0.500763358778626
2271,4422//,8123//,0.45098039215686275
2272,4422//,8131//,0.47757255936675463
2273,4422//,8134//,0.5173116089613035
2274,4431//,4441//,0.4911660777385159
2275,4431//,4442//,0.4874446085672083
2276,4431//,4451//,0.47534246575342465
2277,4431//,4452//,0.4497716894977169
2278,4431//,4453//,0.49794238683127573
2279,4431//,4461//,0.4967741935483871
2280,4431//,4471//,0.47126436781609193
2281,4431//,4481//,0.502283105022831
2282,4431//,4482//,0.5567685589519651
2283,4431//,4483//,0.5159817351598174
2284,4431//,4511//,0.5653710247349824
2285,4431//,4512//,0.3767123287671233
2286,4431//,4522//,0.4680365296803653
2287,4431//,4523//,0.4958217270194986
2288,4431//,4531//,0.5433884297520661
2289,4431//,4532//,0.5680851063829787
2290,4431//,4533//,0.5344827586206896
2291,4431//,4539//,0.5220820189274448
2292,4431//,4543//,0.49072512647554806
2293,4431//,4841//,0.4743801652892562
2294,4431//,4842//,0.4848024316109423
2295,4431//,4884//,0.4132420091324201
2296,4431//,4921//,0.3082191780821918
2297,4431//,5173//,0.4246575342465753
2298,4431//,5221//,0.49298245614035086
2299,4431//,5242//,0.4657534246575342
2300,4431//,5311//,0.319634703196347
2301,4431//,5322//,0.49589490968801314
2302,4431//,5412//,0.3333333333333333
2303,4431//,5419//,0.4925053533190578
2304,4431//,5613//,0.3105022831050228
2305,4431//,5617//,0.5178571428571429
2306,4431//,5621//,0.3881278538812785
2307,4431//,6211//,0.5007824726134585
2308,4431//,6212//,0.4963325183374083
2309,4431//,6213//,0.4942675159235669
2310,4431//,6214//,0.49284253578732107
2311,4431//,6216//,0.4931237721021611
2312,4431//,6219//,0.4223744292237443
2313,4431//,6231//,0.4879725085910653
2314,4431//,6232//,0.5114155251141552
2315,4431//,6233//,0.537109375
2316,4431//,6241//,0.504258943781942
2317,4431//,6242//,0.5
2318,4431//,6244//,0.4991482112436116
2319,4431//,7139//,0.5465587044534413
2320,4431//,7211//,0.3972602739726027
2321,4431//,7212//,0.3949771689497717
2322,4431//,7223//,0.3447488584474886
2323,4431//,7224//,0.5547945205479452
2324,4431//,7225//,0.4908424908424908
2325,4431//,8111//,0.48989298454221164
2326,4431//,8113//,0.4315068493150685
2327,4431//,8114//,0.3698630136986301
2328,4431//,8121//,0.5342465753424658
2329,4431//,8122//,0.4763358778625954
2330,4431//,8123//,0.4200913242009132
2331,4431//,8131//,0.4736147757255937
2332,4431//,8134//,0.5071283095723014
2333,4441//,8111//,0.9411071849234394
2334,4441//,6212//,0.9234393404004712
2335,4441//,4442//,0.7656065959952886
2336,4441//,4451//,0.8162544169611308
2337,4441//,4452//,0.4004711425206125
2338,4441//,4453//,0.5394581861012956
2339,4441//,4461//,0.8798586572438163
2340,4441//,4471//,0.9494252873563218
2341,4441//,4481//,0.42402826855123676
2342,4441//,4482//,0.5229681978798587
2343,4441//,4483//,0.43580683156654887
2344,4441//,4511//,0.6431095406360424
2345,4441//,4512//,0.30977620730270905
2346,4441//,4522//,0.3498233215547703
2347,4441//,4523//,0.8162544169611308
2348,4441//,4531//,0.541813898704358
2349,4441//,4532//,0.5406360424028268
2350,4441//,4533//,0.5842167255594818
2351,4441//,4539//,0.7208480565371025
2352,4441//,4543//,0.6690223792697291
2353,4441//,4841//,0.6713780918727915
2354,4441//,4842//,0.7290930506478209
2355,4441//,4884//,0.3627797408716137
2356,4441//,5173//,0.38162544169611307
2357,4441//,5221//,0.6277974087161367
2358,4441//,5242//,0.43462897526501765
2359,4441//,5322//,0.6831566548881036
2360,4441//,5412//,0.29799764428739695
2361,4441//,5419//,0.5123674911660777
2362,4441//,5613//,0.32626619552414604
2363,4441//,5617//,0.5465253239104829
2364,4441//,5621//,0.3451118963486455
2365,4441//,6211//,0.7149587750294464
2366,4441//,6213//,0.8763250883392226
2367,4441//,6214//,0.552414605418139
2368,4441//,6216//,0.5712603062426383
2369,4441//,6219//,0.3451118963486455
2370,4441//,6231//,0.6595995288574794
2371,4441//,6232//,0.4746760895170789
2372,4441//,6233//,0.568904593639576
2373,4441//,6241//,0.6560659599528857
2374,4441//,6242//,0.4416961130742049
2375,4441//,6244//,0.6419316843345112
2376,4441//,7139//,0.5547703180212014
2377,4441//,7211//,0.35571260306242636
2378,4441//,7212//,0.37809187279151946
2379,4441//,7223//,0.31802120141342755
2380,4441//,7224//,0.4711425206124853
2381,4441//,7225//,0.9210836277974087
2382,4441//,8113//,0.425206124852768
2383,4441//,8114//,0.30742049469964666
2384,4441//,8121//,0.45229681978798586
2385,4441//,8122//,0.7385159010600707
2386,4441//,8123//,0.36866902237926974
2387,4441//,8131//,0.839811542991755
2388,4441//,8134//,0.5477031802120141
2389,4442//,4523//,0.7910863509749304
2390,4442//,4543//,0.6986706056129985
2391,4442//,4451//,0.7643835616438356
2392,4442//,4452//,0.41063515509601184
2393,4442//,4453//,0.5672082717872969
2394,4442//,4461//,0.7716129032258064
2395,4442//,4471//,0.7551724137931034
2396,4442//,4481//,0.43131462333825704
2397,4442//,4482//,0.5480059084194978
2398,4442//,4483//,0.4505169867060561
2399,4442//,4511//,0.6750369276218612
2400,4442//,4512//,0.33234859675036926
2401,4442//,4522//,0.36484490398818314
2402,4442//,4531//,0.5790251107828656
2403,4442//,4532//,0.5672082717872969
2404,4442//,4533//,0.6129985228951256
2405,4442//,4539//,0.7474150664697193
2406,4442//,4841//,0.670605612998523
2407,4442//,4842//,0.7326440177252584
2408,4442//,4884//,0.39438700147710487
2409,4442//,5173//,0.3766617429837518
2410,4442//,5221//,0.6070901033973413
2411,4442//,5242//,0.40472673559822747
2412,4442//,5322//,0.7149187592319055
2413,4442//,5419//,0.5332348596750369
2414,4442//,5613//,0.345642540620384
2415,4442//,5617//,0.5568685376661743
2416,4442//,5621//,0.3604135893648449
2417,4442//,6211//,0.7459379615952733
2418,4442//,6212//,0.7652811735941321
2419,4442//,6213//,0.7656050955414013
2420,4442//,6214//,0.5465288035450517
2421,4442//,6216//,0.5967503692762186
2422,4442//,6219//,0.361890694239291
2423,4442//,6231//,0.7016248153618907
2424,4442//,6232//,0.4963072378138848
2425,4442//,6233//,0.5952732644017725
2426,4442//,6241//,0.6558345642540621
2427,4442//,6242//,0.4564254062038405
2428,4442//,6244//,0.654357459379616
2429,4442//,7139//,0.5465288035450517
2430,4442//,7211//,0.33825701624815363
2431,4442//,7212//,0.3988183161004431
2432,4442//,7223//,0.3249630723781389
2433,4442//,7224//,0.4608567208271787
2434,4442//,7225//,0.7606837606837606
2435,4442//,8111//,0.7598097502972652
2436,4442//,8113//,0.4327917282127031
2437,4442//,8114//,0.32200886262924666
2438,4442//,8121//,0.44903988183161003
2439,4442//,8122//,0.7754800590841949
2440,4442//,8123//,0.38552437223042835
2441,4442//,8131//,0.7572559366754618
2442,4442//,8134//,0.5450516986706057
2443,4451//,7225//,0.8400488400488401
2444,4451//,4452//,0.4191780821917808
2445,4451//,4453//,0.5397260273972603
2446,4451//,4461//,0.8387096774193549
2447,4451//,4471//,0.8160919540229885
2448,4451//,4481//,0.43424657534246575
2449,4451//,4482//,0.5273972602739726
2450,4451//,4483//,0.4534246575342466
2451,4451//,4511//,0.6301369863013698
2452,4451//,4512//,0.3150684931506849
2453,4451//,4522//,0.3356164383561644
2454,4451//,4523//,0.8136986301369863
2455,4451//,4531//,0.5328767123287671
2456,4451//,4532//,0.5589041095890411
2457,4451//,4533//,0.5780821917808219
2458,4451//,4539//,0.7438356164383562
2459,4451//,4543//,0.6876712328767123
2460,4451//,4841//,0.6534246575342466
2461,4451//,4842//,0.7095890410958904
2462,4451//,4884//,0.37945205479452054
2463,4451//,5173//,0.3917808219178082
2464,4451//,5221//,0.6082191780821918
2465,4451//,5242//,0.4191780821917808
2466,4451//,5322//,0.6904109589041096
2467,4451//,5419//,0.547945205479452
2468,4451//,5613//,0.3178082191780822
2469,4451//,5617//,0.5863013698630137
2470,4451//,5621//,0.3493150684931507
2471,4451//,6211//,0.7232876712328767
2472,4451//,6212//,0.8227383863080685
2473,4451//,6213//,0.8152866242038217
2474,4451//,6214//,0.5589041095890411
2475,4451//,6216//,0.5917808219178082
2476,4451//,6219//,0.34383561643835614
2477,4451//,6231//,0.6575342465753424
2478,4451//,6232//,0.473972602739726
2479,4451//,6233//,0.5931506849315068
2480,4451//,6241//,0.6753424657534246
2481,4451//,6242//,0.44794520547945205
2482,4451//,6244//,0.6753424657534246
2483,4451//,7139//,0.5821917808219178
2484,4451//,7211//,0.3643835616438356
2485,4451//,7212//,0.4054794520547945
2486,4451//,7223//,0.33972602739726027
2487,4451//,7224//,0.4726027397260274
2488,4451//,8111//,0.821640903686088
2489,4451//,8113//,0.40136986301369865
2490,4451//,8114//,0.33013698630136984
2491,4451//,8121//,0.4821917808219178
2492,4451//,8122//,0.736986301369863
2493,4451//,8123//,0.34794520547945207
2494,4451//,8131//,0.7928759894459103
2495,4451//,8134//,0.5438356164383562
2496,4452//,4483//,0.5263157894736842
2497,4452//,7212//,0.5125348189415042
2498,4452//,4453//,0.43209876543209874
2499,4452//,4461//,0.4
2500,4452//,4471//,0.39080459770114945
2501,4452//,4481//,0.47733333333333333
2502,4452//,4482//,0.4344978165938865
2503,4452//,4511//,0.46113074204946997
2504,4452//,4512//,0.37604456824512533
2505,4452//,4522//,0.43454038997214484
2506,4452//,4523//,0.40668523676880225
2507,4452//,4531//,0.44214876033057854
2508,4452//,4532//,0.49361702127659574
2509,4452//,4533//,0.46934865900383144
2510,4452//,4539//,0.444794952681388
2511,4452//,4543//,0.4300168634064081
2512,4452//,4841//,0.35537190082644626
2513,4452//,4842//,0.3723404255319149
2514,4452//,4884//,0.4596100278551532
2515,4452//,5173//,0.3147632311977716
2516,4452//,5221//,0.3508771929824561
2517,4452//,5242//,0.3661616161616162
2518,4452//,5311//,0.3147632311977716
2519,4452//,5322//,0.3842364532019704
2520,4452//,5419//,0.43683083511777304
2521,4452//,5613//,0.31754874651810583
2522,4452//,5617//,0.4166666666666667
2523,4452//,5621//,0.42618384401114207
2524,4452//,5629//,0.3426183844011142
2525,4452//,6211//,0.40062597809076683
2526,4452//,6212//,0.39364303178484106
2527,4452//,6213//,0.3910828025477707
2528,4452//,6214//,0.43558282208588955
2529,4452//,6216//,0.38703339882121807
2530,4452//,6219//,0.40668523676880225
2531,4452//,6231//,0.39347079037800686
2532,4452//,6232//,0.45734597156398105
2533,4452//,6233//,0.484375
2534,4452//,6241//,0.424190800681431
2535,4452//,6242//,0.45843828715365237
2536,4452//,6243//,0.3398328690807799
2537,4452//,6244//,0.3850085178875639
2538,4452//,7139//,0.46558704453441296
2539,4452//,7211//,0.4596100278551532
2540,4452//,7223//,0.33147632311977715
2541,4452//,7224//,0.5130023640661938
2542,4452//,7225//,0.39316239316239315
2543,4452//,8111//,0.3947681331747919
2544,4452//,8113//,0.36220472440944884
2545,4452//,8114//,0.4178272980501393
2546,4452//,8121//,0.5
2547,4452//,8122//,0.38778625954198476
2548,4452//,8123//,0.40947075208913647
2549,4452//,8131//,0.36015831134564646
2550,4452//,8134//,0.4378818737270876
2551,4453//,8134//,0.6171079429735234
2552,4453//,4461//,0.5432258064516129
2553,4453//,4471//,0.5275862068965518
2554,4453//,4481//,0.4588477366255144
2555,4453//,4482//,0.5432098765432098
2556,4453//,4483//,0.4691358024691358
2557,4453//,4511//,0.5724381625441696
2558,4453//,4512//,0.36213991769547327
2559,4453//,4522//,0.35390946502057613
2560,4453//,4523//,0.5515320334261838
2561,4453//,4531//,0.5905349794238683
2562,4453//,4532//,0.5905349794238683
2563,4453//,4533//,0.5632183908045977
2564,4453//,4539//,0.5772870662460567
2565,4453//,4543//,0.596964586846543
2566,4453//,4841//,0.4909090909090909
2567,4453//,4842//,0.4969604863221885
2568,4453//,4884//,0.40329218106995884
2569,4453//,5173//,0.3559670781893004
2570,4453//,5221//,0.5228070175438596
2571,4453//,5242//,0.40329218106995884
2572,4453//,5311//,0.29835390946502055
2573,4453//,5322//,0.5763546798029556
2574,4453//,5412//,0.29835390946502055
2575,4453//,5419//,0.5267489711934157
2576,4453//,5613//,0.32098765432098764
2577,4453//,5617//,0.5476190476190477
2578,4453//,5621//,0.3683127572016461
2579,4453//,5629//,0.3045267489711934
2580,4453//,6211//,0.543035993740219
2581,4453//,6212//,0.5452322738386308
2582,4453//,6213//,0.5477707006369427
2583,4453//,6214//,0.588957055214724
2584,4453//,6216//,0.5795677799607073
2585,4453//,6219//,0.39300411522633744
2586,4453//,6231//,0.5756013745704467
2587,4453//,6232//,0.5246913580246914
2588,4453//,6233//,0.5703125
2589,4453//,6241//,0.565587734241908
2590,4453//,6242//,0.4773662551440329
2591,4453//,6244//,0.5638841567291312
2592,4453//,7139//,0.5809716599190283
2593,4453//,7211//,0.3888888888888889
2594,4453//,7212//,0.42386831275720166
2595,4453//,7223//,0.39711934156378603
2596,4453//,7224//,0.5041152263374485
2597,4453//,7225//,0.5445665445665445
2598,4453//,8111//,0.539833531510107
2599,4453//,8113//,0.39300411522633744
2600,4453//,8114//,0.3374485596707819
2601,4453//,8121//,0.5246913580246914
2602,4453//,8122//,0.5526717557251909
2603,4453//,8123//,0.3765432098765432
2604,4453//,8131//,0.5263852242744064
2605,4461//,7225//,0.8901098901098901
2606,4461//,8131//,0.8683870967741936
2607,4461//,4471//,0.8689655172413793
2608,4461//,4481//,0.45161290322580644
2609,4461//,4482//,0.5587096774193548
2610,4461//,4483//,0.4374193548387097
2611,4461//,4511//,0.6154838709677419
2612,4461//,4512//,0.30838709677419357
2613,4461//,4522//,0.3406451612903226
2614,4461//,4523//,0.8219354838709677
2615,4461//,4531//,0.5419354838709678
2616,4461//,4532//,0.5419354838709678
2617,4461//,4533//,0.5729032258064516
2618,4461//,4539//,0.7238709677419355
2619,4461//,4543//,0.672258064516129
2620,4461//,4841//,0.6748387096774193
2621,4461//,4842//,0.7290322580645161
2622,4461//,4884//,0.36129032258064514
2623,4461//,5173//,0.3961290322580645
2624,4461//,5221//,0.6464516129032258
2625,4461//,5242//,0.43870967741935485
2626,4461//,5322//,0.704516129032258
2627,4461//,5412//,0.30193548387096775
2628,4461//,5419//,0.5238709677419355
2629,4461//,5613//,0.33419354838709675
2630,4461//,5617//,0.56
2631,4461//,5621//,0.3432258064516129
2632,4461//,6211//,0.7251612903225807
2633,4461//,6212//,0.8753056234718827
2634,4461//,6213//,0.8649681528662421
2635,4461//,6214//,0.5548387096774193
2636,4461//,6216//,0.6
2637,4461//,6219//,0.3496774193548387
2638,4461//,6231//,0.6774193548387096
2639,4461//,6232//,0.472258064516129
2640,4461//,6233//,0.567741935483871
2641,4461//,6241//,0.68
2642,4461//,6242//,0.43483870967741933
2643,4461//,6244//,0.6619354838709678
2644,4461//,7139//,0.5496774193548387
2645,4461//,7211//,0.3432258064516129
2646,4461//,7212//,0.3690322580645161
2647,4461//,7223//,0.3329032258064516
2648,4461//,7224//,0.447741935483871
2649,4461//,8111//,0.8656361474435196
2650,4461//,8113//,0.41935483870967744
2651,4461//,8114//,0.30838709677419357
2652,4461//,8121//,0.447741935483871
2653,4461//,8122//,0.7716129032258064
2654,4461//,8123//,0.3664516129032258
2655,4461//,8134//,0.5470967741935484
2656,4471//,4481//,0.41379310344827586
2657,4471//,4482//,0.5103448275862069
2658,4471//,4483//,0.4160919540229885
2659,4471//,4511//,0.6229885057471264
2660,4471//,4522//,0.33448275862068966
2661,4471//,4523//,0.8011494252873563
2662,4471//,4531//,0.5298850574712644
2663,4471//,4532//,0.5183908045977011
2664,4471//,4533//,0.5620689655172414
2665,4471//,4539//,0.7057471264367816
2666,4471//,4543//,0.6563218390804598
2667,4471//,4841//,0.6793103448275862
2668,4471//,4842//,0.7379310344827587
2669,4471//,4884//,0.35747126436781607
2670,4471//,5173//,0.3816091954022989
2671,4471//,5221//,0.6333333333333333
2672,4471//,5242//,0.42758620689655175
2673,4471//,5322//,0.674712643678161
2674,4471//,5419//,0.5057471264367817
2675,4471//,5613//,0.32068965517241377
2676,4471//,5617//,0.5436781609195402
2677,4471//,5621//,0.32873563218390806
2678,4471//,6211//,0.7
2679,4471//,6212//,0.9080459770114943
2680,4471//,6213//,0.8735632183908046
2681,4471//,6214//,0.535632183908046
2682,4471//,6216//,0.5632183908045977
2683,4471//,6219//,0.332183908045977
2684,4471//,6231//,0.6517241379310345
2685,4471//,6232//,0.4632183908045977
2686,4471//,6233//,0.5597701149425287
2687,4471//,6241//,0.6517241379310345
2688,4471//,6242//,0.4264367816091954
2689,4471//,6244//,0.6413793103448275
2690,4471//,7139//,0.5436781609195402
2691,4471//,7211//,0.35402298850574715
2692,4471//,7212//,0.3701149425287356
2693,4471//,7223//,0.3114942528735632
2694,4471//,7224//,0.46206896551724136
2695,4471//,7225//,0.9114942528735632
2696,4471//,8111//,0.9367816091954023
2697,4471//,8113//,0.42528735632183906
2698,4471//,8114//,0.296551724137931
2699,4471//,8121//,0.4425287356321839
2700,4471//,8122//,0.7310344827586207
2701,4471//,8123//,0.35172413793103446
2702,4471//,8131//,0.8459770114942529
2703,4471//,8134//,0.5367816091954023
2704,4481//,4482//,0.6200873362445415
2705,4481//,4483//,0.5842105263157895
2706,4481//,4511//,0.4752650176678445
2707,4481//,4512//,0.38133333333333336
2708,4481//,4522//,0.39466666666666667
2709,4481//,4523//,0.4275766016713092
2710,4481//,4531//,0.44008264462809915
2711,4481//,4532//,0.5340425531914894
2712,4481//,4533//,0.4578544061302682
2713,4481//,4539//,0.471608832807571
2714,4481//,4543//,0.42833052276559863
2715,4481//,4841//,0.37355371900826445
2716,4481//,4842//,0.3844984802431611
2717,4481//,4884//,0.4106666666666667
2718,4481//,5173//,0.416
2719,4481//,5221//,0.44035087719298244
2720,4481//,5242//,0.3813131313131313
2721,4481//,5311//,0.408
2722,4481//,5312//,0.31733333333333336
2723,4481//,5322//,0.458128078817734
2724,4481//,5412//,0.352
2725,4481//,5419//,0.4475374732334047
2726,4481//,5613//,0.3253333333333333
2727,4481//,5617//,0.4623015873015873
2728,4481//,5621//,0.344
2729,4481//,6211//,0.43661971830985913
2730,4481//,6212//,0.4254278728606357
2731,4481//,6213//,0.4178343949044586
2732,4481//,6214//,0.45194274028629855
2733,4481//,6216//,0.4774066797642436
2734,4481//,6219//,0.37066666666666664
2735,4481//,6231//,0.3951890034364261
2736,4481//,6232//,0.3696682464454976
2737,4481//,6233//,0.388671875
2738,4481//,6241//,0.41056218057921634
2739,4481//,6242//,0.4836272040302267
2740,4481//,6244//,0.44293015332197616
2741,4481//,7139//,0.4676113360323887
2742,4481//,7211//,0.4666666666666667
2743,4481//,7212//,0.37866666666666665
2744,4481//,7223//,0.3546666666666667
2745,4481//,7224//,0.41371158392434987
2746,4481//,7225//,0.4517704517704518
2747,4481//,8111//,0.42568370986920334
2748,4481//,8113//,0.3569553805774278
2749,4481//,8114//,0.3546666666666667
2750,4481//,8121//,0.4523809523809524
2751,4481//,8122//,0.40610687022900765
2752,4481//,8123//,0.4693333333333333
2753,4481//,8131//,0.42216358839050133
2754,4481//,8134//,0.40325865580448067
2755,4482//,4532//,0.6361702127659574
2756,4482//,4483//,0.5655021834061136
2757,4482//,4511//,0.5759717314487632
2758,4482//,4512//,0.3864628820960699
2759,4482//,4522//,0.4148471615720524
2760,4482//,4523//,0.5557103064066853
2761,4482//,4531//,0.5681818181818182
2762,4482//,4533//,0.5842911877394636
2763,4482//,4539//,0.5630914826498423
2764,4482//,4543//,0.5430016863406408
2765,4482//,4841//,0.4975206611570248
2766,4482//,4842//,0.5030395136778115
2767,4482//,4884//,0.425764192139738
2768,4482//,5173//,0.4148471615720524
2769,4482//,5221//,0.512280701754386
2770,4482//,5242//,0.4039301310043668
2771,4482//,5311//,0.314410480349345
2772,4482//,5322//,0.5878489326765188
2773,4482//,5412//,0.31004366812227074
2774,4482//,5419//,0.49036402569593146
2775,4482//,5613//,0.38427947598253276
2776,4482//,5617//,0.5416666666666666
2777,4482//,5621//,0.37117903930131
2778,4482//,6211//,0.5524256651017214
2779,4482//,6212//,0.5183374083129584
2780,4482//,6213//,0.5121019108280255
2781,4482//,6214//,0.5787321063394683
2782,4482//,6216//,0.6011787819253438
2783,4482//,6219//,0.39956331877729256
2784,4482//,6231//,0.5498281786941581
2785,4482//,6232//,0.4737991266375546
2786,4482//,6233//,0.517578125
2787,4482//,6241//,0.5315161839863713
2788,4482//,6242//,0.5283842794759825
2789,4482//,6244//,0.5400340715502555
2790,4482//,7139//,0.49190283400809715
2791,4482//,7211//,0.3537117903930131
2792,4482//,7212//,0.3558951965065502
2793,4482//,7223//,0.3777292576419214
2794,4482//,7224//,0.4432314410480349
2795,4482//,7225//,0.536019536019536
2796,4482//,8111//,0.5124851367419738
2797,4482//,8113//,0.4497816593886463
2798,4482//,8114//,0.33406113537117904
2799,4482//,8121//,0.4585152838427948
2800,4482//,8122//,0.5419847328244275
2801,4482//,8123//,0.4432314410480349
2802,4482//,8131//,0.5197889182058048
2803,4482//,8134//,0.48879837067209775
2804,4483//,4522//,0.5447368421052632
2805,4483//,4511//,0.5618374558303887
2806,4483//,4512//,0.45
2807,4483//,4523//,0.46657381615598886
2808,4483//,4531//,0.5413223140495868
2809,4483//,4532//,0.5808510638297872
2810,4483//,4533//,0.5593869731800766
2811,4483//,4539//,0.5078864353312302
2812,4483//,4543//,0.45531197301854975
2813,4483//,4841//,0.3950413223140496
2814,4483//,4842//,0.3905775075987842
2815,4483//,4884//,0.5026315789473684
2816,4483//,4921//,0.3368421052631579
2817,4483//,5151//,0.3
2818,4483//,5173//,0.37105263157894736
2819,4483//,5221//,0.3719298245614035
2820,4483//,5242//,0.3712121212121212
2821,4483//,5311//,0.31842105263157894
2822,4483//,5312//,0.29736842105263156
2823,4483//,5321//,0.33157894736842103
2824,4483//,5322//,0.4630541871921182
2825,4483//,5412//,0.3
2826,4483//,5419//,0.4004282655246253
2827,4483//,5613//,0.3368421052631579
2828,4483//,5617//,0.48214285714285715
2829,4483//,5621//,0.41842105263157897
2830,4483//,5629//,0.32894736842105265
2831,4483//,6211//,0.48043818466353677
2832,4483//,6212//,0.4290953545232274
2833,4483//,6213//,0.4267515923566879
2834,4483//,6214//,0.46421267893660534
2835,4483//,6216//,0.4675834970530452
2836,4483//,6219//,0.46578947368421053
2837,4483//,6221//,0.30526315789473685
2838,4483//,6231//,0.49140893470790376
2839,4483//,6232//,0.514218009478673
2840,4483//,6233//,0.517578125
2841,4483//,6241//,0.42589437819420783
2842,4483//,6242//,0.5415617128463476
2843,4483//,6243//,0.3131578947368421
2844,4483//,6244//,0.424190800681431
2845,4483//,7139//,0.4939271255060729
2846,4483//,7211//,0.4026315789473684
2847,4483//,7212//,0.4342105263157895
2848,4483//,7223//,0.38421052631578945
2849,4483//,7224//,0.5011820330969267
2850,4483//,7225//,0.43345543345543347
2851,4483//,8111//,0.42568370986920334
2852,4483//,8113//,0.3910761154855643
2853,4483//,8114//,0.39210526315789473
2854,4483//,8121//,0.5095238095238095
2855,4483//,8122//,0.4442748091603053
2856,4483//,8123//,0.4789473684210526
2857,4483//,8131//,0.3997361477572559
2858,4483//,8134//,0.46028513238289204
2859,4511//,4533//,0.7031802120141343
2860,4511//,4539//,0.6908517350157729
2861,4511//,4532//,0.6696113074204947
2862,4511//,4512//,0.4275618374558304
2863,4511//,4522//,0.5035335689045937
2864,4511//,4523//,0.6838440111420613
2865,4511//,4531//,0.6236749116607774
2866,4511//,4543//,0.6711635750421585
2867,4511//,4841//,0.6165289256198347
2868,4511//,4842//,0.5972644376899696
2869,4511//,4884//,0.4628975265017668
2870,4511//,4921//,0.30565371024734983
2871,4511//,5173//,0.39399293286219084
2872,4511//,5221//,0.5526315789473685
2873,4511//,5242//,0.4028268551236749
2874,4511//,5322//,0.6732348111658456
2875,4511//,5412//,0.29858657243816256
